X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.0010867377808599528,49.57610670436999,0.7079796892720052
2.0,2.0,train,8.291115221094049E-4,31.309047935624417,0.6090292158758681
3.0,3.0,train,0.0012619880592411425,67.58164462395462,0.7605559109448299
4.0,4.0,train,0.0015752327582464263,83.3055603715557,0.8320758697903101
5.0,5.0,train,0.0013428765823192497,72.03610633958361,0.7815190776082082
6.0,6.0,train,0.0011601370392642077,58.811523557228405,0.7312759288712303
7.0,7.0,train,0.0012300316515875247,65.40469162738336,0.7517300916348744
8.0,8.0,train,6.269651902411899E-4,20.905838609649265,0.5084316386160656
9.0,9.0,train,0.0011652994866485006,59.523469991491424,0.7328426883947139
10.0,10.0,train,0.0013267110840434815,71.3329629548775,0.7774817498328002
11.0,11.0,train,7.45047908484226E-4,26.434946742973697,0.5699719424525206
12.0,12.0,train,0.0011257248436740365,55.66332581196985,0.7205947369134257
13.0,13.0,train,8.116102247888657E-4,30.48790480800698,0.6012014912686692
14.0,14.0,train,0.0011643954530833904,59.42245755812779,0.7325689830594041
15.0,15.0,train,0.001225331447297976,65.00611658389123,0.7504048146380415
16.0,16.0,train,0.0019851681720512745,98.78706994668956,0.8944500342695215
17.0,17.0,train,0.001149981917658453,57.99379398541054,0.7281670692642936
18.0,18.0,train,0.0014804548014069655,77.52486938614419,0.8130453879524265
19.0,19.0,train,0.0010787431076095342,49.08265195453161,0.7053233050288296
20.0,20.0,train,0.0015692744377270465,82.29072383518208,0.8309387333746242
21.0,21.0,train,7.158818645421031E-4,25.157406239997623,0.5555282909541217
22.0,22.0,train,0.0016557003145302395,90.33131415662608,0.8467044354306228
23.0,23.0,train,0.0015741800310125605,83.07680170905988,0.8318755161727784
24.0,24.0,train,0.0012098532418831447,63.8744976318887,0.7459903438039157
25.0,25.0,train,8.934909272328862E-4,35.282451321866375,0.6365247415987211
26.0,26.0,train,9.750552061101936E-4,40.409373900363896,0.6686005089917761
27.0,27.0,train,0.0010345763827472884,44.813272469021236,0.6902065433330848
28.0,28.0,train,0.0012841742915428148,69.19670116907862,0.766498168320435
29.0,29.0,train,0.001407701867104523,74.78770259683397,0.7969865869240285
30.0,30.0,train,0.0017698695091828733,95.29242406816691,0.8653000001048702
31.0,31.0,train,8.042670939996595E-4,30.002842820453736,0.5978706692846146
32.0,32.0,train,0.0011627995933737583,59.14499200385884,0.7320851357495445
33.0,33.0,train,0.001207726786389281,63.70295553749599,0.7453777975055953
34.0,34.0,train,0.0011172460255657725,54.267360058938316,0.7178984488771529
35.0,35.0,train,0.001960031097015098,98.5885762255277,0.8914015814448627
36.0,36.0,train,0.0013664431482955986,73.25662760350134,0.7872739482518362
37.0,37.0,train,0.0012757682219916014,68.75288476741474,0.7642642785855789
38.0,38.0,train,0.0014716722772791801,77.37673775073455,0.8111763129052706
39.0,39.0,train,2.330882689127321E-4,5.182610042087569,0.23203848554991946
40.0,40.0,train,5.288931086249129E-4,16.78444131757967,0.4506774325708105
41.0,41.0,train,0.0010479478406428453,46.01296785168815,0.6948632146420511
42.0,42.0,train,0.0020029740720413857,99.186933684936,0.8965574932276388
43.0,43.0,train,0.0012472502946066103,66.41802121291113,0.7565252623064394
44.0,44.0,train,3.192624441775391E-4,7.260625598432985,0.30345569790016647
45.0,45.0,train,0.0012465807885073434,66.35593298399554,0.7563405557145867
46.0,46.0,train,9.008102202447954E-4,35.82056155025771,0.6395256604406846
